doc_id,verb_form,verb_form_start,verb_form_end,verb_lemma,arg1,arg1_start,arg1_end,arg1_pos,arg1_head,arg1_head_start,arg1_head_end,arg2,arg2_start,arg2_end,arg2_pos,arg2_head,arg2_head_start,arg2_head_end,rel_type,pred_serial,full_sentence_text
3153079a73be9df344e4f889165f2b3ada606dba69190ebc376a038f07238c1b,verschärft,118,128,verschärfen,Strafmasse,81,91,N,Strafmasse,81,91,Ordnungen,108,117,N,Ordnungen,108,117,neutral,"Predicate(type='neutral', args=(Head(sentence=40, token=10), Head(sentence=40, token=14)), strength=0, verb=15)","Die Kriminalisierung sexueller Sachverhalte hat in diversen Staaten zugenommen , Strafmasse wurden erhöht , Ordnungen verschärft ."
94ec5e8667c48960b0e4d26104092927158ba3ba777515dc9e89f71acf6088dd,klären,51,57,klären,das Gericht,12,23,N,Gericht,16,23,die Ansprüche von Personen klären ,24,58,N,Ansprüche,28,37,neutral,"Predicate(type='neutral', args=(Head(sentence=13, token=3), Head(sentence=13, token=5)), strength=0, verb=8)","Weiter muss das Gericht die Ansprüche von Personen klären , die sich als Zivilkläger gegen die UBS qualifizieren möchten ."
d26073ee7edafe61179893b2489bbaa919e3725f4c65387b595ceeb95bf3ff8a,bereite,59,66,bereiten,der Sport,38,47,N,Sport,42,47,ihr Freude,48,58,N,Freude,52,58,neutral,"Predicate(type='neutral', args=(Head(sentence=79, token=10), Head(sentence=79, token=12)), strength=0, verb=13)","Reist sagt , sie fahre so lange , wie der Sport ihr Freude bereite ."
a84b36fa795d54f7ed153309240fb39524aa07a4e98110e2b470e87bd711e922,äusserte,44,52,äussern,Wirtschaftsminister Johann Schneider-Ammann,0,43,N,Wirtschaftsminister,0,19,die Hoffnung ,53,66,N,Hoffnung,57,65,neutral,"Predicate(type='neutral', args=(Head(sentence=44, token=0), Head(sentence=44, token=5)), strength=0, verb=3)","Wirtschaftsminister Johann Schneider-Ammann äusserte die Hoffnung , dass die Gewerkschaften nächstens an den Verhandlungstisch zurückkehren werden und sich das Zeitfenster bis im Herbst mit der EU noch für eine allseits akzeptable Lösung nutzen lässt , die auch das Gezerre um die juristische Absicherung und Dynamisierung der Verträge zufriedenstellend beilegt ."
e80fcebb7b6977a12627936addf0e649108e7382318efa4001e628c705e30661,infiziert,113,122,infizieren,der PC,86,92,N,PC,90,92,Schadsoftware,99,112,N,Schadsoftware,99,112,neutral,"Predicate(type='neutral', args=(Head(sentence=53, token=13), Head(sentence=53, token=15)), strength=0, verb=16)","Der Unterschied im Sicherheitsstandard kann sich bemerkbar machen , wenn zum Beispiel der PC durch Schadsoftware infiziert ist oder die Nutzer allzu naheliegende Passwörter nutzen ."
9bee68bd340eb591413b18628c0ee09acc6b6eb11a08ed0f1cb39f0ea270bbf0,gelöst,37,43,lösen,Germania,4,12,N,Germania,4,12,das Problem,13,24,N,Problem,17,24,neutral,"Predicate(type='neutral', args=(Head(sentence=14, token=1), Head(sentence=14, token=3)), strength=0, verb=5)","Wie Germania das Problem kurzfristig gelöst hat , ist unklar ."
5c3e23e905ff898d705cad2212e5dd5cb2f56d290980f5e0cac975839676b6dd,prägen,68,74,prägen,Dieses Thema,0,12,N,Thema,7,12,die Zuwanderungspolitik der nächsten Jahre,25,67,N,Zuwanderungspolitik,29,48,neutral,"Predicate(type='neutral', args=(Head(sentence=0, token=1), Head(sentence=0, token=5)), strength=0, verb=9)",Dieses Thema dürfte auch die Zuwanderungspolitik der nächsten Jahre prägen .
26e63a3d552f10f806c9275caa481706494b6a81b99e33d63c1f31280be16ca9,aufweisen,119,128,aufweisen,die Fahrzeuge,78,91,N,Fahrzeuge,82,91,eine zu geringe Reichweite,92,118,N,Reichweite,108,118,neutral,"Predicate(type='neutral', args=(Head(sentence=15, token=15), Head(sentence=15, token=19)), strength=0, verb=20)","Bemängelt wird in der Umfrage zudem , dass es zu wenig Ladestationen gibt und die Fahrzeuge eine zu geringe Reichweite aufweisen ."
fb931f1c60ece60c5df1d23732882ce41502f7ebb2e7deb1c54136fd3905418e,wagt,70,74,wagen,Hyundai,75,82,N,Hyundai,75,82,einen Blick,95,106,N,Blick,101,106,neutral,"Predicate(type='neutral', args=(Head(sentence=4, token=10), Head(sentence=4, token=14)), strength=0, verb=9)","Während die Konkurrenz ihre E-Modelle bewusst futuristisch zeichnet , wagt Hyundai einmal mehr einen Blick zurück ."
e67cef552222b14bd3ca69edeee2eaa40f6e28117dd3b436c1e374b6175aaacd,verfügten,11,20,verfügen,Die Bahnen,0,10,N,Bahnen,4,10,keine nennenswerten Finanzpolster,26,59,N,Finanzpolster,46,59,neutral,"Predicate(type='neutral', args=(Head(sentence=28, token=1), Head(sentence=28, token=6)), strength=0, verb=2)",Die Bahnen verfügten über keine nennenswerten Finanzpolster .
106e1f7b93d0433b53054c1d79292a18a58ad912194a3e1e2ae27cfe16dff6f5,leiden,77,83,leiden,Alle Leute ,0,11,N,Leute,5,10,dieser Inflation,101,117,N,Inflation,49,58,neutral,"Predicate(type='neutral', args=(Head(sentence=21, token=1), Head(sentence=21, token=18)), strength=0, verb=13)","Alle Leute , die ihre Einkommen nicht sofort der Inflation anpassen können , leiden sehr stark unter dieser Inflation ."
775e4f917017845b31fb640d908f92a4aed9da186c540dd19bc54e71a2f258c0,wirkt,10,15,wirken,Blocko,16,22,N,Blocko,16,22,erwachsener,23,34,ADV,erwachsener,23,34,neutral,"Predicate(type='neutral', args=(Head(sentence=48, token=2), Head(sentence=48, token=3)), strength=0, verb=1)","Insgesamt wirkt Blocko erwachsener , weniger « nerdy » ."
8081c3413c72e3305e60331845cc4558f0aeec59a40aef8653847ade6abbc8c0,ziehen,43,49,ziehen,YB,0,2,N,YB,0,2,diesen treffsicheren Stürmer,9,37,N,Stürmer,30,37,neutral,"Predicate(type='neutral', args=(Head(sentence=15, token=0), Head(sentence=15, token=4)), strength=0, verb=6)","YB lässt diesen treffsicheren Stürmer auch ziehen , weil zwei ähnliche Spielertypen im Kader stehen : Jordan Siebatcheu und Wilfried Kanga ."
d68a290269d086f9d80651daceb029495c985d28d71c768b323f348a671f2620,genannt,69,76,nennen,diese VPN-Schleichwege,19,41,N,VPN-Schleichwege,25,41,Fachjargon « Tunnel,47,66,N,Fachjargon,47,57,neutral,"Predicate(type='neutral', args=(Head(sentence=15, token=3), Head(sentence=15, token=6)), strength=0, verb=10)","Unternehmen nutzen diese VPN-Schleichwege , im Fachjargon « Tunnel » genannt , wenn sie Niederlassungen in China ans firmeneigene Intranet anschliessen möchten , um sensible Dokumente wie Personaldaten , Baupläne , Verträge oder Lohnabrechnungen verschlüsselt zu verschicken ."
7d339f7c1c59057273800ce719844a4a9dcbafa064d5c2028e91008f37baf6cf,überlebte,49,58,überleben,Petar Marjanovic Danzigs Bürgermeister Adamowicz,0,48,N,Petar,0,5,die Attacke,59,70,N,Attacke,63,70,neutral,"Predicate(type='neutral', args=(Head(sentence=0, token=0), Head(sentence=0, token=7)), strength=0, verb=5)",Petar Marjanovic Danzigs Bürgermeister Adamowicz überlebte die Attacke nicht .
b724f751d41d280eff7c46842c40148408fa195b3c2d6864a022336287a0017b,riskieren,145,154,riskieren,die Spitze von Raiffeisen Schweiz,28,61,N,Spitze,32,38,die eigene Abwahl,124,141,N,Abwahl,135,141,neutral,"Predicate(type='neutral', args=(Head(sentence=21, token=6), Head(sentence=21, token=22)), strength=0, verb=24)","Dennoch scheint klar , dass die Spitze von Raiffeisen Schweiz die Anregungen des neuen Bankrats kaum ignorieren kann , ohne die eigene Abwahl zu riskieren ."
4b95e4fdee4d3504d022e02d870a176d5cb832ae7d43f913d6db09b2198ed9b3,bewirkte,26,34,bewirken,die Entlassung des umstrittenen Innenministers Andrés Chadwick,35,97,N,Entlassung,39,49,Am meisten Aufmerksamkeit,0,25,N,Aufmerksamkeit,11,25,neutral,"Predicate(type='neutral', args=(Head(sentence=4, token=5), Head(sentence=4, token=2)), strength=0, verb=3)",Am meisten Aufmerksamkeit bewirkte die Entlassung des umstrittenen Innenministers Andrés Chadwick .
f6b7aedb64de3cebc9e86cd44ccf0827cd09df9eca694c03685ea3df3d5e560f,darstellen,108,118,darstellen,die Wahl von Vranckx zum neuen Konzernchef,47,89,N,Wahl,51,55,eine Überraschung,90,107,N,Überraschung,95,107,neutral,"Predicate(type='neutral', args=(Head(sentence=7, token=7), Head(sentence=7, token=14)), strength=0, verb=15)",Auch für viele Schweizer Aviatik-Kenner dürfte die Wahl von Vranckx zum neuen Konzernchef eine Überraschung darstellen .
9e7af9c3fb3d9f5fbf0833c8ab0a13da51b19c28ff7040e8ef06bb60485c4391,klären,123,129,klären,Ter Stegens öffentlich geäusserter Unmut,0,40,N,Unmut,35,40,die Verhältnisse zwischen den Torhütern,80,119,N,Verhältnisse,84,96,neutral,"Predicate(type='neutral', args=(Head(sentence=0, token=4), Head(sentence=0, token=12)), strength=0, verb=17)","Ter Stegens öffentlich geäusserter Unmut ist der Unterlassung Löws geschuldet , die Verhältnisse zwischen den Torhütern zu klären ."
bbed960f64c8a16b480ebe5e0bf29f3f1a7d79b5a6022950e9d3d8a3746a09ac,verfügt,15,22,verfügen,die Gruppe,23,33,N,Gruppe,27,33,hohe Barmittel,39,53,N,Barmittel,44,53,neutral,"Predicate(type='neutral', args=(Head(sentence=31, token=6), Head(sentence=31, token=9)), strength=0, verb=4)","Mit 5,3 Mrd. € verfügt die Gruppe über hohe Barmittel ."
7669c2b986ea5e968b8be71c794c01f7c12aa0c256931fbcb0ef5be13a95a5d7,erlitt,10,16,erleiden,Der Vater,0,9,N,Vater,4,9,Kratzer,21,28,N,Kratzer,21,28,neutral,"Predicate(type='neutral', args=(Head(sentence=5, token=1), Head(sentence=5, token=4)), strength=0, verb=2)",Der Vater erlitt nur Kratzer .
8fc078feb62f453a350611abda138b9fbcbb583d2e63c0ad5d470d9b927504f2,nennen,30,36,nennen,Kritiker der Staatspropaganda,0,29,N,Kritiker,0,8,das Gerät « Zombie-Kiste,37,61,N,Gerät,41,46,neutral,"Predicate(type='neutral', args=(Head(sentence=23, token=0), Head(sentence=23, token=5)), strength=0, verb=3)",Kritiker der Staatspropaganda nennen das Gerät « Zombie-Kiste » .
b94096549af5ea23f6b2d32c2046e5e4c1d52a6190d3e6fb922f1dd9ba5bd5e1,verlieren,99,108,verlieren,ihre Immobilien,75,90,N,Immobilien,80,90,Wert,94,98,N,Wert,94,98,neutral,"Predicate(type='neutral', args=(Head(sentence=26, token=12), Head(sentence=26, token=14)), strength=0, verb=15)",Direkte Anwohner fürchten ausserdem den Lärm und den Schattenwurf und dass ihre Immobilien an Wert verlieren .
db1382f6a893f246096bf657524a7644a5aecba868e232577d5b94f08661fdb0,behandelt,112,121,behandeln,die Gesetzesvorlage,55,74,N,Gesetzesvorlage,59,74,der Ständeratskommission,87,111,N,Ständeratskommission,91,111,neutral,"Predicate(type='neutral', args=(Head(sentence=38, token=11), Head(sentence=38, token=15)), strength=0, verb=16)","Er macht dafür vor allem formale Gründe geltend : Weil die Gesetzesvorlage bereits von der Ständeratskommission behandelt werde , könne keine Vernehmlassung durchgeführt werden , erklärte er in der Antwort auf einen Vorstoss der freisinnigen Nationalrätin Isabelle Moret ( VD ) ."
47078e9c3ddc4dd77ae7b61fd9514841da3979b4e75b1d493ee33e215370668e,verliert,124,132,verlieren,der Verteidigungsminister,98,123,N,Verteidigungsminister,102,123,Glaubwürdigkeit,136,151,N,Glaubwürdigkeit,136,151,neutral,"Predicate(type='neutral', args=(Head(sentence=30, token=17), Head(sentence=30, token=20)), strength=0, verb=18)","Es darf nicht auf fliehende Menschen geschossen werden , wenn es keinen Schiessbefehl gibt , oder der Verteidigungsminister verliert an Glaubwürdigkeit ."
fed45c1094ec386081aaa1fd20fcf30700196d77df585840d2ffa73a5d01faa9,verdient,139,147,verdienen,ein Fahrer 10,148,161,N,Fahrer,152,158,der Stunde,180,190,N,Stunde,184,190,neutral,"Predicate(type='neutral', args=(Head(sentence=14, token=26), Head(sentence=14, token=33)), strength=0, verb=24)","Nach Abzug der Standgebühren , der Sozialabgaben , des Benzins , der Abgabe an die Zentralen von 1000 Franken und Rücklagen fürs neue Auto verdient ein Fahrer 10 bis 12 Franken in der Stunde ."
33a6a787c6368825af9a78549c089870e43b6e3baf92683b563989b7b7247a1e,explodiert,5,15,explodieren,ein Wohnwagen,27,40,N,Wohnwagen,31,40,Bregenz,19,26,N,Bregenz,19,26,neutral,"Predicate(type='neutral', args=(Head(sentence=111, token=5), Head(sentence=111, token=3)), strength=0, verb=1)","1984 explodiert in Bregenz ein Wohnwagen , ein Zuhälter und seine Stieftochter kommen ums Leben ."
0f624bfaa0066b254410f7bd66e2b63e6303136fa8b42b78f70da97fc5bf9945,toben,20,25,toben,die Massen,26,36,N,Massen,30,36,der Langstrasse,4,19,N,Langstrasse,8,19,neutral,"Predicate(type='neutral', args=(Head(sentence=21, token=5), Head(sentence=21, token=2)), strength=0, verb=3)","Auf der Langstrasse toben die Massen , und in Zürich-West schreiben Clubs Rekordzahlen ."
ad4294c67de6c2cb25790ef9d799fe226a4c579805fab98658f54d38080e2219,erreicht,94,102,erreichen,655 000 Personen Italien,52,76,N,Personen,60,68,Mittelmeer,83,93,N,Mittelmeer,83,93,neutral,"Predicate(type='neutral', args=(Head(sentence=22, token=11), Head(sentence=22, token=14)), strength=0, verb=15)",Im Zeitraum 2011 – 2020 haben nach den Berechnungen 655 000 Personen Italien übers Mittelmeer erreicht .
59fd5f1070fb13015c98d1ffddd5251df476f2c897774dd6a933b3274ce524e3,nennt,25,30,nennen,der Bundesrat,31,44,N,Bundesrat,35,44,Normalisierungsphase,2,22,N,Normalisierungsphase,2,22,neutral,"Predicate(type='neutral', args=(Head(sentence=3, token=5), Head(sentence=3, token=1)), strength=0, verb=3)",« Normalisierungsphase » nennt der Bundesrat das diesmal .
9331a053b03f3db1562fdd772f82a921e4ae5f1a8e73ff9a5b45e6adc501be72,eroberten,20,29,erobern,die Muslime,30,41,N,Muslime,34,41,die heidnische Metropole,42,66,N,Metropole,57,66,neutral,"Predicate(type='neutral', args=(Head(sentence=8, token=5), Head(sentence=8, token=8)), strength=0, verb=3)",Wenige Jahre später eroberten die Muslime die heidnische Metropole zurück .
26a2013144f4be0ffb668fef6b3581a5dc1c2c41db7d37a43f2525b348167d53,leiden,59,65,leiden,1,36,37,N,Millionen,40,49,Nahrungsmittelknappheit,99,122,N,Nahrungsmittelknappheit,99,122,neutral,"Predicate(type='neutral', args=(Head(sentence=59, token=5), Head(sentence=59, token=14)), strength=0, verb=7)","Hunderttausende wurden vertrieben , 1,5 Millionen Menschen leiden gemäss Uno wegen der Krise unter Nahrungsmittelknappheit ."
0822a3b6b547b4a458c8def59576bb722699a1dd316efb35559171a30f816e7c,löst,15,19,lösen,Weitere Fragen,0,14,N,Fragen,8,14,Amstutz,20,27,N,Amstutz,20,27,neutral,"Predicate(type='neutral', args=(Head(sentence=96, token=1), Head(sentence=96, token=3)), strength=0, verb=2)",Weitere Fragen löst Amstutz dann übrigens souverän .
7297575b4c5580c4865df1c1fedcefd7d699e4539eec728bc27edeaef5ad5225,verdienen,40,49,verdienen,Lehrer,50,56,N,Lehrer,50,56,je,57,59,ADV,je,57,59,neutral,"Predicate(type='neutral', args=(Head(sentence=0, token=5), Head(sentence=0, token=6)), strength=0, verb=4)",Laut dem polnischen Bildungsministerium verdienen Lehrer je nach Ausbildung und Erfahrung zwischen 710 und 1300 Euro brutto .
d41c5e419505442dc8fdd060e97eeeebd1d52c397260349a4747e1a734d3337c,wirkt,171,176,wirken,das Busterminal für mindestens weitere fünfzehn Jahre,53,106,N,Busterminal,57,68,weniger abschreckend,150,170,ADV,abschreckend,158,170,neutral,"Predicate(type='neutral', args=(Head(sentence=10, token=11), Head(sentence=10, token=25)), strength=0, verb=26)","Der Stadtrat arbeitet nun eine Vorlage aus , mit der das Busterminal für mindestens weitere fünfzehn Jahre am heutigen Standort verbleiben kann – und weniger abschreckend wirkt als heute ."
4d917b556fee5a8ebee51d7b0fa9352c8616f60bce2c141a8d7b99c57edc40a8,darstellt,237,246,darstellen,die Brandbekämpfung,183,202,N,Brandbekämpfung,187,202,ein bedeutendes Sicherheitsrisiko,203,236,N,Sicherheitsrisiko,219,236,neutral,"Predicate(type='neutral', args=(Head(sentence=47, token=29), Head(sentence=47, token=32)), strength=0, verb=33)","Der dortige Waldbrand kann auch deshalb kaum unter Kontrolle gebracht werden , weil er sich auch auf ein Militärübungsgelände ausgedehnt hat , wo nicht detonierte Granaten liegen und die Brandbekämpfung ein bedeutendes Sicherheitsrisiko darstellt ."
b75f8953c078738ca1fd71f5db81f3c429ef32025c5dac35b53aa3c97fce74a0,nutzen,93,99,nutzen,Kopisten des Picasso-Kopisten,24,53,N,Kopisten,24,32,den Slogan « Not a Picasso,100,126,N,Slogan,104,110,neutral,"Predicate(type='neutral', args=(Head(sentence=19, token=3), Head(sentence=19, token=12)), strength=0, verb=10)",Vielleicht sind bereits Kopisten des Picasso-Kopisten als Trittbrettfahrer aufgesprungen und nutzen den Slogan « Not a Picasso » für sich .
71c3a560f026a4878b3e46116817177d72ba50c9b33c3fcf1186b504cd57006c,befürchtet,43,53,befürchten,Dominique Meienberg Valentin Zürrer,7,42,N,Dominique,7,16,hohe Einbussen,54,68,N,Einbussen,59,68,neutral,"Predicate(type='neutral', args=(Head(sentence=0, token=2), Head(sentence=0, token=8)), strength=0, verb=6)",Foto : Dominique Meienberg Valentin Zürrer befürchtet hohe Einbussen .
db7221a1c0029199c18d7fb38dc84f7f27472398fc4ff49b71ab00937a10fdba,ziehen,134,140,ziehen,also eine längere Pause,64,87,N,Pause,82,87,Saft für den Rückweg,110,130,N,Saft,110,114,neutral,"Predicate(type='neutral', args=(Head(sentence=19, token=17), Head(sentence=19, token=22)), strength=0, verb=27)","Nach einer Tour , die so um 180 Kilometer weit sein kann , muss also eine längere Pause eingelegt werden , um Saft für den Rückweg zu ziehen ."
b93f97cdd78bc0b23b9a6679382ac3226fc444e1a5be2bfef41d8ccc45ff42e6,erzielte,19,27,erzielen,Grössere Beachtung,0,18,N,Beachtung,9,18,das Women,28,37,N,Women,32,37,neutral,"Predicate(type='neutral', args=(Head(sentence=54, token=1), Head(sentence=54, token=4)), strength=0, verb=2)",Grössere Beachtung erzielte das Women ’ s Brain Project erstmals mit einer Publikation über die geschlechtsbedingten Unterschiede bei der Alzheimerkrankheit .
206e9f755891edc0e9fdc48eb6904764767a98a7f708c13ef87c065d765dcd95,verlieren,15,24,verlieren,die Preise,4,14,N,Preise,8,14,ihre Steuerungsfunktion ,25,49,N,Steuerungsfunktion,30,48,neutral,"Predicate(type='neutral', args=(Head(sentence=9, token=2), Head(sentence=9, token=5)), strength=0, verb=3)","Und die Preise verlieren ihre Steuerungsfunktion , zuverlässig Knappheiten anzuzeigen ."
9675aaf1da2334c095f406cb728e1262ad2fccb18e28b1127e7cf01f6be06f9c,verschärft,8,18,verschärfen,der Bundesrat,19,32,N,Bundesrat,23,32,die Vorgaben,33,45,N,Vorgaben,37,45,neutral,"Predicate(type='neutral', args=(Head(sentence=1, token=3), Head(sentence=1, token=5)), strength=0, verb=1)",Endlich verschärft der Bundesrat die Vorgaben .
2ca09a62fefc00480fe249672da7a8099a983cda53cb8bc23b41ce290c0272d2,bewältigen,16,26,bewältigen,Die 4x4-Modelle,0,15,N,4x4-Modelle,4,15,eine Anhängelast von 2 Tonnen,27,56,N,Anhängelast,32,43,neutral,"Predicate(type='neutral', args=(Head(sentence=7, token=1), Head(sentence=7, token=4)), strength=0, verb=2)",Die 4x4-Modelle bewältigen eine Anhängelast von 2 Tonnen .
0e24636e936548702da1951236719e480fab916910c1b74355cb5ee89f559469,befürchten,104,114,befürchten,Landwirtschaftsexperten schlechte Ernten,115,155,N,Landwirtschaftsexperten,115,138,der Düngerknappheit,84,103,N,Düngerknappheit,88,103,neutral,"Predicate(type='neutral', args=(Head(sentence=6, token=15), Head(sentence=6, token=13)), strength=0, verb=14)","Grosse Getreideexporte aus Russland und der Ukraine drohen wegzubrechen , und wegen der Düngerknappheit befürchten Landwirtschaftsexperten schlechte Ernten ."
466a5571755f12cee4565903413378c89cb08b72b634f796789e39d0d2a7bb96,angemahnt,74,83,anmahnen,Die Ampelparteien,0,17,N,Ampelparteien,4,17,eine Reform der bisherigen Gesetzeslage,25,64,N,Reform,30,36,neutral,"Predicate(type='neutral', args=(Head(sentence=27, token=1), Head(sentence=27, token=4)), strength=0, verb=9)","Die Ampelparteien hatten eine Reform der bisherigen Gesetzeslage dringend angemahnt , weil diese rechtlich nicht haltbar sei ."
835185e9f1ab447d8417ea348f1fa703ce01ee174fa72750ce6df8e3bcf847c7,leide,9,14,leiden,Der Mann,0,8,N,Mann,4,8,einer homosexuellen Pädophilie und einer sexuell sadistischen Störung,18,87,N,Pädophilie,38,48,neutral,"Predicate(type='neutral', args=(Head(sentence=9, token=1), Head(sentence=9, token=6)), strength=0, verb=2)",Der Mann leide an einer homosexuellen Pädophilie und einer sexuell sadistischen Störung .
9e1914dfff584155b4ea6e815d38c7cf683ff498272be521530a76fe35af78f2,verfügt,37,44,verfügen,Sara,67,71,N,Sara,67,71,hin- und hergerissen,74,94,TRUNC,hin-,74,78,neutral,"Predicate(type='neutral', args=(Head(sentence=49, token=11), Head(sentence=49, token=13)), strength=0, verb=8)","Über die Macht , davon zu erzählen , verfügt paradoxerweise einzig Sara , hin- und hergerissen zwischen Allmachts- und Vernichtungsphantasien , aber auch zwischen Demut und Bringschuld ."
737abec7591fca834a5c12bf2cbbb02885bc1a17f5d828ff8f5ec11061b13458,verfügten,85,94,verfügen,viele Künstler,51,65,N,Künstler,57,65,gekaufte Zeit,71,84,N,Zeit,80,84,neutral,"Predicate(type='neutral', args=(Head(sentence=70, token=10), Head(sentence=70, token=13)), strength=0, verb=14)","5 In anderen Weltgegenden wurde mir bewusst , dass viele Künstler über gekaufte Zeit verfügten , denn sie mussten nicht arbeiten , um zu essen , das heisst , sie mussten sehr wohl essen , hatten aber genügend freie Zeit , um sich ihrem Werk zu widmen ."
417e5a36618a33e75be9c2c8e1437f5fb06a74906a1b48509797a2b3dc8a0747,fehlen,76,82,fehlen,vergleichbare Zahlen,83,103,N,Zahlen,97,103,Auch,0,4,ADV,Auch,0,4,neutral,"Predicate(type='neutral', args=(Head(sentence=54, token=12), Head(sentence=54, token=0)), strength=0, verb=10)",Auch bei den sogenannten Unbegleiteten minderjährigen Asylsuchenden ( UMA ) fehlen vergleichbare Zahlen .
a790d66a896871c91a0ff0a6dfaea9858e1454f734cb7857a8f8b236cc9a5522,bezeichnen,90,100,bezeichnen,Rolls-Royce,51,62,N,Rolls-Royce,51,62,Den selbsternannten « besten SUV der Welt,0,41,N,SUV,29,32,neutral,"Predicate(type='neutral', args=(Head(sentence=14, token=9), Head(sentence=14, token=4)), strength=0, verb=15)","Den selbsternannten « besten SUV der Welt » möchte Rolls-Royce aber nicht einfach als SUV bezeichnen , sondern als HSV : High-Sided Vehicle ."
22201dac1011c5adf6328bafc4a53f25f9b00c09bab0a7a19df485eaf5041507,darstellen,68,78,darstellen,Bonds von Technologiefirmen,40,67,N,Bonds,40,45,Eine Alternative zu Tech-Valoren,0,32,N,Alternative,5,16,neutral,"Predicate(type='neutral', args=(Head(sentence=5, token=5), Head(sentence=5, token=1)), strength=0, verb=8)",Eine Alternative zu Tech-Valoren können Bonds von Technologiefirmen darstellen .
46eecbc559f3dc305d97be4739c882cf5141c8e60c1debca2b1655b206d909a0,überzeugt,9,18,überzeugen,Der Film,0,8,N,Film,4,8,weiten Teilen,22,35,N,Teilen,29,35,neutral,"Predicate(type='neutral', args=(Head(sentence=49, token=1), Head(sentence=49, token=5)), strength=0, verb=2)","Der Film überzeugt in weiten Teilen , auch wenn er in der zweiten Hälfte einige Male durchhängt , weil sich der Regisseur in einem Subplot verliert ."
43262862fe041e4bcef707f2d89b5d6ab7d22ab8da87e51f03e251aa90c3fa82,fehlen,31,37,fehlen,Solche gesetzlichen Regelungen,0,30,N,Regelungen,20,30,Bund und Kantonen,53,70,N,Bund,53,57,neutral,"Predicate(type='neutral', args=(Head(sentence=7, token=2), Head(sentence=7, token=7)), strength=0, verb=3)",Solche gesetzlichen Regelungen fehlen aber heute bei Bund und Kantonen oft .
6ee4e6ccfde37110a479e15296e23eba38806b70a7ef436c632e3fe6a719ce21,aufgehoben,153,163,aufheben,die USA,97,104,N,USA,101,104,alle Sanktionen,137,152,N,Sanktionen,142,152,neutral,"Predicate(type='neutral', args=(Head(sentence=12, token=15), Head(sentence=12, token=22)), strength=0, verb=23)","Khamenei sagte , die Islamische Republik werde ihre Verpflichtungen erst wieder einhalten , wenn die USA « tatsächlich und nachprüfbar » alle Sanktionen aufgehoben hätten , und « nicht nur in Worten oder auf Papier » ."
d124603ed03e4bd9b1240bd58cc0508f63b4588eb40590963209ee6b8919efc4,verloren,47,55,verlieren,Solcherlei Motivationskräfte,0,28,N,Motivationskräfte,11,28,ihre Potenz,35,46,N,Potenz,40,46,neutral,"Predicate(type='neutral', args=(Head(sentence=14, token=1), Head(sentence=14, token=4)), strength=0, verb=5)","Solcherlei Motivationskräfte haben ihre Potenz verloren , sind unattraktiv und weitgehend unwirksam geworden ."
d0135ef29552dcdfac309d2551dbfc7fb07fba8bbc295573f283aaf8e777567d,eingesetzt,86,96,einsetzen,Markus Selg,43,54,N,Markus,43,49,seine Multimediainstallationen eingesetzt ,55,97,N,Multimediainstallationen,61,85,neutral,"Predicate(type='neutral', args=(Head(sentence=33, token=6), Head(sentence=33, token=9)), strength=0, verb=10)","In den Foyervitrinen des Erdgeschosses hat Markus Selg seine Multimediainstallationen eingesetzt , bei denen man nicht mehr weiss , was verstörender ist : die Installation selbst , die flackernden Neonröhren , die bedrohliche Soundkulisse von Richard Janssen oder dahinter die endlosen , verlassenen Garderoben des ICC ?"
0b32e0dadadf46a440b11abb17033845b5309742ce629234811de324e801d366,fehlt,22,27,fehlen,Sophie,4,10,N,Sophie,4,10,Hunger,11,17,N,Hunger,11,17,neutral,"Predicate(type='neutral', args=(Head(sentence=23, token=1), Head(sentence=23, token=2)), strength=0, verb=4)","Was Sophie Hunger oft fehlt , ist der Wahnsinn , was Faber oft fehlt , ist der Feinklang , was Brandao wohl noch fehlt , ist die Konstanz ."
62efafd488d925d0428a07fc9d7938ae366a4a74147ba0188081cd359d399918,anzupassen,76,86,anpassen,Die Inhaber,0,11,N,Inhaber,4,11,die Preise,59,69,N,Preise,63,69,neutral,"Predicate(type='neutral', args=(Head(sentence=35, token=1), Head(sentence=35, token=10)), strength=0, verb=12)","Die Inhaber wollen sich also die Möglichkeit offenhalten , die Preise rasch anzupassen ."
37bc45b9673d6a3134b26237bcc844d5d642afab0883931f625a98292177f9d0,fehlen,30,36,fehlen,einige Voraussetzungen,53,75,N,Voraussetzungen,60,75,Diesem altbekannten Verfahren,0,29,N,Verfahren,20,29,neutral,"Predicate(type='neutral', args=(Head(sentence=29, token=7), Head(sentence=29, token=2)), strength=0, verb=3)",Diesem altbekannten Verfahren fehlen allerdings noch einige Voraussetzungen .
c068b735c5f4567503fb02795d9c94ea0d1d2af28de086adc1e261fdaa15c44c,versprochen,161,172,versprechen,der Verwaltungsratspräsident des Schweizer Rüstungs- und Industriekonzerns Ruag ,33,113,N,Verwaltungsratspräsident,37,61,NZZ-Interview,147,160,N,NZZ-Interview,147,160,neutral,"Predicate(type='neutral', args=(Head(sentence=2, token=7), Head(sentence=2, token=22)), strength=0, verb=23)","Die Kasse werde klingeln , hatte der Verwaltungsratspräsident des Schweizer Rüstungs- und Industriekonzerns Ruag , Remo Lütolf , vor einem Jahr im NZZ-Interview versprochen ."
