doc_id,verb_form,verb_form_start,verb_form_end,verb_lemma,arg1,arg1_start,arg1_end,arg1_pos,arg1_head,arg1_head_start,arg1_head_end,arg2,arg2_start,arg2_end,arg2_pos,arg2_head,arg2_head_start,arg2_head_end,rel_type,pred_serial,full_sentence_text
df9cc3ef23dfb40683aaac77365cc0056a69eedc855a6c1738304f0088a0e8c7,entsteht,276,284,entstehen,der Eindruck,263,275,N,Eindruck,267,275,je,249,251,ADV,je,249,251,neutral,"Predicate(type='neutral', args=(Head(sentence=17, token=49), Head(sentence=17, token=45)), strength=0, verb=50)","Und schwärmt von organischen , runden Formen ( das Wort « erotisch » fällt nicht , wer es dennoch mitliest , liegt kaum falsch ) , die die Handwerker mittels ausgeklügelter Gipstechnik über die Wände bis auf den Dancefloor « laufen » lässt , sodass je nach Licht der Eindruck entsteht , man würde in abkühlender Lava tanzen ... oder von faunischen Bubble-Wesen aus der Zukunft umgarnt ."
e11c00ebad588456b0457b1929c54b6e81068505f312c12df4a61c2085f07954,bezeichnet,31,41,bezeichnen,Grünen-Präsidentin Regula Rytz,0,30,N,Grünen-Präsidentin,0,18,die von Economiesuisse prognostizierte Verteuerung der Nahrungsmittel,42,111,N,Verteuerung,81,92,neutral,"Predicate(type='neutral', args=(Head(sentence=30, token=0), Head(sentence=30, token=8)), strength=0, verb=3)",Grünen-Präsidentin Regula Rytz bezeichnet die von Economiesuisse prognostizierte Verteuerung der Nahrungsmittel als « absurd » .
49eea63706a1116dd981187fbaa85f3bd507e0f9b95bce2d63c1624302d9a9c2,verfügte,11,19,verfügen,Das Museum,0,10,N,Museum,4,10,die grösste Sammlung von Artefakten indigener Völker und die reichste anthropologische Bibliothek von Brasilien,31,142,N,Sammlung,43,51,neutral,"Predicate(type='neutral', args=(Head(sentence=15, token=1), Head(sentence=15, token=7)), strength=0, verb=2)",Das Museum verfügte zudem über die grösste Sammlung von Artefakten indigener Völker und die reichste anthropologische Bibliothek von Brasilien .
5bca9235c7e76481d9764466b62575babaf866443ed052d38380402ef8837d46,erreicht,33,41,erreichen,Altin Marku,42,53,N,Altin,42,47,seiner Sendung « Fol Shqip,4,30,N,Sendung,11,18,neutral,"Predicate(type='neutral', args=(Head(sentence=24, token=8), Head(sentence=24, token=2)), strength=0, verb=7)",Mit seiner Sendung « Fol Shqip » erreicht Altin Marku ( l.
e8df1b28e5797abcc624f37b2bbe649315b91e507a18f09cbb46d8268478b514,gefehlt,114,121,fehlen,Sekunden,68,76,N,Sekunden,68,76,zum Aufblasen des Sprungpolsters,81,113,PREP,zum,81,84,neutral,"Predicate(type='neutral', args=(Head(sentence=17, token=12), Head(sentence=17, token=14)), strength=0, verb=18)","Der Feuerwehrchef Vladimir Vlcek sagte , es sei tragisch , dass nur Sekunden bis zum Aufblasen des Sprungpolsters gefehlt hätten ."
657cc4f0bb4eb25b23c7e4ed012fff0fe86b0cccd8cff347a5e87c5b7929430f,reüssierten,193,204,reüssieren,Nur zwei Verfahren,0,18,N,Verfahren,9,18,schon,159,164,ADV,schon,159,164,neutral,"Predicate(type='neutral', args=(Head(sentence=55, token=2), Head(sentence=55, token=25)), strength=0, verb=30)","Nur zwei Verfahren dauerten in den ersten fünfzig Jahren Nobelgeschichte länger als die Causa Spitteler , indes zehn Kandidaten , so Pirandello und Faulkner , schon bei ihrer ersten Nomination reüssierten ."
fb8e47d0e8ff2928845b918e895d54be5f8a2e7046409ab1491af34529d36e44,ziehen,120,126,ziehen,Sturgeon,88,96,N,Sturgeon,88,96,einem Wahlprogramm ziehen ,101,127,N,Wahlprogramm,107,119,neutral,"Predicate(type='neutral', args=(Head(sentence=16, token=14), Head(sentence=16, token=17)), strength=0, verb=18)","In die schottischen Parlamentswahlen , die am 6. Mai nächsten Jahres stattfinden , will Sturgeon mit einem Wahlprogramm ziehen , zu dessen Top-Forderung sie ein solches Referendum machen möchte ."
a746d303a66e86283cc70a3c43e5b0a2100bb6b29aa3d1437ead5a617cdc7547,entsteht,29,37,entstehen,eine Art Selbstporträt des ganzen Berufsstands,53,99,N,Art,58,61,jener Zeit,103,113,N,Zeit,109,113,neutral,"Predicate(type='neutral', args=(Head(sentence=8, token=8), Head(sentence=8, token=15)), strength=0, verb=4)",Dank den zahlreichen Selfies entsteht letztlich auch eine Art Selbstporträt des ganzen Berufsstands zu jener Zeit .
31454ee9677c92fcf86627a6b8123481a5e73be65790f2dd942a0861a3878038,findet,19,25,finden,Dieser Volksbrauch,0,18,N,Volksbrauch,7,18,den Herbstferien,65,81,N,Herbstferien,69,81,neutral,"Predicate(type='neutral', args=(Head(sentence=12, token=1), Head(sentence=12, token=10)), strength=0, verb=2)",Dieser Volksbrauch findet jedes Jahr am zweitletzten Freitag vor den Herbstferien statt .
4b52f0b4eafec309108ff6e04f47c8aa50713324c187d81b0cdca4f46f9afd44,verüben,63,70,verüben,Berber,0,6,N,Berber,0,6,keine terroristischen Anschläge,14,45,N,Anschläge,36,45,neutral,"Predicate(type='neutral', args=(Head(sentence=27, token=0), Head(sentence=27, token=4)), strength=0, verb=8)","Berber würden keine terroristischen Anschläge wie in Barcelona verüben , sondern Araber ."
a597f500b76aa1ad4a4acf1250885bd71ba79f9ae4f8075c0c07ec1a95925c56,verloren,172,180,verlieren,­,143,144,FM,­,143,144,15 und 25 Prozent,154,171,N,Prozent,164,171,neutral,"Predicate(type='neutral', args=(Head(sentence=20, token=19), Head(sentence=20, token=24)), strength=0, verb=25)",Ein Teil davon ist allerdings auf die generell schwierigere Lage der Banken zurückzuführen : Europäische und amerikanische Bankenindizes haben ­ zwischen 15 und 25 Prozent verloren .
a930bcd7d16c5b16a1674f9f4a78029f9079549f6d9f9befac01039e041e56ba,wirken,36,42,wirken,Die Bruchlinien aus dem Bürgerkrieg,0,35,N,Bruchlinien,4,15,heute,47,52,ADV,heute,47,52,neutral,"Predicate(type='neutral', args=(Head(sentence=23, token=1), Head(sentence=23, token=7)), strength=0, verb=5)",Die Bruchlinien aus dem Bürgerkrieg wirken bis heute nach .
54177cb605d869355961e628c75e070ee9f0bc1daebb9c4d70a01e750dd3c8ab,nachgegeben,53,64,nachgeben,der US-Gesamtmarkt,8,26,N,US-Gesamtmarkt,12,26,etwa 40 %,43,52,N,%,51,52,neutral,"Predicate(type='neutral', args=(Head(sentence=14, token=2), Head(sentence=14, token=9)), strength=0, verb=10)","Während der US-Gesamtmarkt im Jahr 2008 um etwa 40 % nachgegeben hat , betrug der Rückgang bei Hedge-Funds nur etwa 20 % ."
b7a47233c58f4955876b8d1c277ca1287a5bed45ae89455dea771d9f54635f14,findet,232,238,finden,die Vielfalt der Sprachen und Formen,168,204,N,Vielfalt,172,180,wiederkehrenden Motiven,208,231,N,Motiven,224,231,neutral,"Predicate(type='neutral', args=(Head(sentence=4, token=33), Head(sentence=4, token=40)), strength=0, verb=41)","Nun stellt ein Themenheft der Literaturzeitschrift « Orte » ( Nr. 201 , Mai 2019 ) die Poesie von Roma , Sinti und Jenischen vor und vermittelt eine Ahnung davon , wie die Vielfalt der Sprachen und Formen zu wiederkehrenden Motiven findet , etwa im Gedicht « Wie macht man ein Roma-Lied ? » des kosovarischen Poeten Kujtim Paçaku : « Nimm eine Handvoll Schmerz / Dazu ein paar Tropfen Tränen !"
a2e27001384a21f61fabc996e455aaa6429966831d90978e241a655755172775,versuche,67,75,versuchen,das Kinderspital,32,48,N,Kinderspital,36,48,allen Mitteln,53,66,N,Mitteln,59,66,neutral,"Predicate(type='neutral', args=(Head(sentence=17, token=7), Head(sentence=17, token=10)), strength=0, verb=11)","Es entstehe der Eindruck , dass das Kinderspital mit allen Mitteln versuche , den Ruf von A.S."
e1d6daa3718c13607e876a8d87834d126232df4e9d28bc2b74a7d180bac1f324,eingesetzt,142,152,einsetzen,viele Zwangsarbeiter,58,78,N,Zwangsarbeiter,64,78,den Köhlereien,106,120,N,Köhlereien,110,120,neutral,"Predicate(type='neutral', args=(Head(sentence=9, token=9), Head(sentence=9, token=16)), strength=0, verb=20)","Die Gefangenen erkrankten an Tuberkulose und Dysenterie , viele Zwangsarbeiter , von den Inselbehörden in den Köhlereien und beim Strassenbau eingesetzt , fielen der Unterernährung und dem Fieber zum Opfer ."
9d340c78203f2348b236cd2e1b219463132db190a4e75405c353540b6fe27a97,verliert,171,179,verlieren,sein Club,180,189,N,Club,185,189,viel Geld,190,199,N,Geld,195,199,neutral,"Predicate(type='neutral', args=(Head(sentence=5, token=34), Head(sentence=5, token=36)), strength=0, verb=32)","1000 Menschen darf der einstige TV-Moderator zu den Spielen empfangen , es schmerzt ihn , er könnte sein Stadion bis auf den letzten der 19 ’ 000 Plätze füllen , nun aber verliert sein Club viel Geld ."
cfb3bac0e81b4930af123e38d3722e72feaecfad14176b11094d1b56fd35f0ce,missgönnte,136,146,missgönnen,diese Entdeckung,119,135,N,Entdeckung,125,135,Hubble,112,118,N,Hubble,112,118,neutral,"Predicate(type='neutral', args=(Head(sentence=61, token=18), Head(sentence=61, token=16)), strength=0, verb=19)","So sind seine Einwände gegen das Modell des expandierenden Universums teilweise darauf zurückzuführen , dass er Hubble diese Entdeckung missgönnte ."
6bcf112fbf3eba3fda2402b8d9c0b2e1e5c1ca5e1368f9a0c0441a7cbda9c5eb,verlor,78,84,verlieren,Fognini,0,7,N,Fognini,0,7,der 1.,96,102,ADJA,1.,100,102,neutral,"Predicate(type='neutral', args=(Head(sentence=5, token=0), Head(sentence=5, token=15)), strength=0, verb=11)",Fognini bestritt in dieser Saison zuvor bereits vier Sandplatz-Turniere – und verlor viermal in der 1.
7012740244286c78aecbce13e8cb239def6851553c0693ffe381f1b21fc38b57,versuchten,39,49,versuchen,Demonstranten,50,63,N,Demonstranten,50,63,dieser Woche ,67,80,N,Woche,74,79,neutral,"Predicate(type='neutral', args=(Head(sentence=162, token=8), Head(sentence=162, token=11)), strength=0, verb=7)","Und vor dem Weissen Haus in Washington versuchten Demonstranten in dieser Woche , das Reiterstandbild von Präsident Andrew Jackson zu stürzen , einem Rassisten , der vor 190 Jahren Zehntausende Indianer auf Todesmärsche geschickt hatte ."
fac9a065120907b6c0fedd3cc905676531aba926e7cf3a89bdb1f5557e42c6a0,verschärft,86,96,verschärfen,russische Kräfte,26,42,N,Kräfte,36,42,die Repression gegen die Zivilgesellschaft,43,85,N,Repression,47,57,neutral,"Predicate(type='neutral', args=(Head(sentence=5, token=5), Head(sentence=5, token=7)), strength=0, verb=11)",Zu diesem Zeitpunkt haben russische Kräfte die Repression gegen die Zivilgesellschaft verschärft und sich in die US-Präsidentschaftswahl 2016 eingemischt .
417688595847eb8519ee9fe1583dec4bea64889c8d302340ebf15ae1a93d36ef,zogen,35,40,ziehen,die Anhänger,41,53,N,Anhänger,45,53,die Strassen,60,72,N,Strassen,0,8,neutral,"Predicate(type='neutral', args=(Head(sentence=12, token=6), Head(sentence=12, token=9)), strength=0, verb=4)","Strassenmusiker spielten , singend zogen die Anhänger durch die Strassen ."
6eba3415cf1226eb0cdc7f43f3a43aa99d25376d7181897873035f3fcdd16b48,verfügen,110,118,verfügen,ein Bauer,57,66,N,Bauer,61,66,Grund und Boden,94,109,N,Grund,94,99,neutral,"Predicate(type='neutral', args=(Head(sentence=30, token=11), Head(sentence=30, token=15)), strength=0, verb=18)","Und das wiederum wird durch den Umstand erschwert , dass ein Bauer nicht uneingeschränkt über Grund und Boden verfügen kann ( Eigentümer ist letztlich der Staat ) ."
a69af46d895f39ddd2514f62f4a915ea471b31062bd5da053191be10ce81cd8e,finden,63,69,finden,Premier Mateusz Morawiecki,4,30,N,Premier,4,11,die Schuldigen,45,59,N,Schuldigen,49,59,neutral,"Predicate(type='neutral', args=(Head(sentence=55, token=1), Head(sentence=55, token=8)), strength=0, verb=10)","Und Premier Mateusz Morawiecki kündigte an , die Schuldigen zu finden und « die Täter des Umweltverbrechens zu bestrafen , um das es hier wahrscheinlich geht » ."
adcea598a30c1defcb146d9be0e52c5250ea5599977f648e88058e1816ca9abb,genutzt,135,142,nutzen,die Entwickler bei Apple,5,29,N,Entwickler,9,19,die heute verfügbaren Werkzeuge für die Qualitätssicherung,56,114,N,Werkzeuge,78,87,neutral,"Predicate(type='neutral', args=(Head(sentence=11, token=2), Head(sentence=11, token=11)), strength=0, verb=18)",Doch die Entwickler bei Apple haben ganz offensichtlich die heute verfügbaren Werkzeuge für die Qualitätssicherung nicht oder schlecht genutzt .
c3af252dafb5fe6412deca0b0c3af549944acff3c4fec4b0b6707a6813ce1b46,findet,4,10,finden,eine Geister-Wahl,22,39,N,Geister-Wahl,27,39,Urnen ,53,59,N,Urnen,53,58,neutral,"Predicate(type='neutral', args=(Head(sentence=19, token=5), Head(sentence=19, token=9)), strength=0, verb=1)","Nun findet am Sonntag eine Geister-Wahl statt , ohne Urnen , Stimmbürger und Kandidaten ."
990548f8d717d60ad50718277c35f1330090b2314abef6bd8922c22ecd737a1b,wirkt,15,20,wirken,Kaum ein Staat,0,14,N,Staat,9,14,so überfordert von der Krise,21,49,ADV,überfordert,24,35,neutral,"Predicate(type='neutral', args=(Head(sentence=2, token=2), Head(sentence=2, token=5)), strength=0, verb=3)",Kaum ein Staat wirkt so überfordert von der Krise wie die Islamische Republik .
09da95197139da994923f2eb56755955ed0eb4adc33101b6013511ebf62662d0,gilt,52,56,gelten,die Maskenpflicht,57,74,N,Maskenpflicht,61,74,dem Skilift,4,15,N,Skilift,8,15,neutral,"Predicate(type='neutral', args=(Head(sentence=17, token=12), Head(sentence=17, token=2)), strength=0, verb=10)","Auf dem Skilift , im Gondeli und auf dem Sessellift gilt die Maskenpflicht ."
795b5478125491f2fdd097196e35df76ad0b41fedce16c0e657ae10ae7aeaad2,aufweisen,117,126,aufweisen,ein attraktives Gesicht,28,51,N,Gesicht,44,51,gewisse Merkmale,52,68,N,Merkmale,60,68,neutral,"Predicate(type='neutral', args=(Head(sentence=10, token=8), Head(sentence=10, token=10)), strength=0, verb=17)","« Wir wissen bereits , dass ein attraktives Gesicht gewisse Merkmale wie Symmetrie und ein gesundes Erscheinungsbild aufweisen muss » , erklärt der Psychologe ."
b2313d79ac6abaa4409c29a61e9592165c603e7d5cb8aa02efb235f70e1da352,gilt,133,137,gelten,die Maskenpflicht,95,112,N,Maskenpflicht,99,112,sämtliche Flüge gilt ,117,138,N,Flüge,127,132,neutral,"Predicate(type='neutral', args=(Head(sentence=14, token=13), Head(sentence=14, token=16)), strength=0, verb=17)","Das deutsche Bundesgesundheitsministerium hingegen bestätigte gegenüber dem « Spiegel » , dass die Maskenpflicht für sämtliche Flüge gilt , die in Deutschland starten oder landen ."
0dd205038555a33360ca621f44d6e95c05f245374e433a3d263b366126dbfa43,verloren,233,241,verlieren,die Transportunternehmen,179,203,N,Transportunternehmen,183,203,20 Prozent ihrer GA-Besitzer,204,232,N,Prozent,207,214,neutral,"Predicate(type='neutral', args=(Head(sentence=8, token=35), Head(sentence=8, token=37)), strength=0, verb=40)","Mehr noch : « Die Prognosen sehen für das laufende Jahr einen weiteren Rückgang vor , wir gehen davon aus , dass 2021 die General-Abos auf 400 000 sinken könnten . » Damit hätten die Transportunternehmen 20 Prozent ihrer GA-Besitzer verloren , zumindest vorübergehend ."
8f357ef40afde341b672ebaac1c0cc9c41fa42800a496d97d67797309dc6a96e,aufgegeben,60,70,aufgeben,die FDP,24,31,N,FDP,28,31,ihren Widerstand,32,48,N,Widerstand,38,48,neutral,"Predicate(type='neutral', args=(Head(sentence=13, token=7), Head(sentence=13, token=9)), strength=0, verb=11)","Dies war so klar , weil die FDP ihren Widerstand inzwischen aufgegeben hatte ."
496d55fd51465249499e025a99b8f18bb6d011078788e4ad3d66726baa0d2acf,verhindern,70,80,verhindern,die Behörden alles,6,24,N,Behörden,10,18,den Tod von Ayla K. * ( † 30,36,64,N,Tod,40,43,neutral,"Predicate(type='neutral', args=(Head(sentence=1, token=2), Head(sentence=1, token=8)), strength=0, verb=18)","Haben die Behörden alles getan , um den Tod von Ayla K. * ( † 30 ) zu verhindern ?"
7b15681f5ba763ee763df8f34d63058fac1b7df0f757c5f38df8e50f747e38c5,dienten,33,40,dienen,die nicht protokollierten Treffen des ehemaligen Bundesanwalts Michael Lauber mit Infantino und dessen Umfeld,63,172,N,Treffen,89,96,Ansicht Platinis,46,62,N,Ansicht,46,53,neutral,"Predicate(type='neutral', args=(Head(sentence=3, token=12), Head(sentence=3, token=7)), strength=0, verb=5)",Als Schauplatz für diese Intrige dienten nach Ansicht Platinis die nicht protokollierten Treffen des ehemaligen Bundesanwalts Michael Lauber mit Infantino und dessen Umfeld .
2a7fa66b639ff89d552d25c4faf7a58a9cbc83c75a9ad9a590cd1dad2a60b63f,gilt,183,187,gelten,verübte Gewalt,151,165,N,Gewalt,159,165,Männer,144,150,N,Männer,144,150,neutral,"Predicate(type='neutral', args=(Head(sentence=20, token=28), Head(sentence=20, token=26)), strength=0, verb=32)","Dass die Flüchtlinge meist aus einer Kultur stammen , die « von männlicher Dominanz geprägt » ist , führt den Autoren zufolge dazu , dass durch Männer verübte Gewalt eher als legitim gilt , als das in Europa der Fall ist ."
301d08e3d19c251abff9bee7b19509030d240172604979135e7247a531c2f2fc,lösen,63,68,lösen,Die Probleme ,0,13,N,Probleme,4,12,Biden,51,56,N,Biden,51,56,neutral,"Predicate(type='neutral', args=(Head(sentence=0, token=1), Head(sentence=0, token=10)), strength=0, verb=12)","Die Probleme , die vorhanden sind , wird aber auch Biden nicht lösen ."
1cf7cf650a2b43491fb54dab47ef5c5df72c7c0f2b996ac60554633c0c474358,gelten,5,11,gelten,Vorschriften,29,41,N,Vorschriften,29,41,der Sanierung von Liegenschaften,46,78,N,Sanierung,50,59,neutral,"Predicate(type='neutral', args=(Head(sentence=19, token=4), Head(sentence=19, token=7)), strength=0, verb=1)","Dort gelten für Hausbesitzer Vorschriften bei der Sanierung von Liegenschaften – generell und nicht nur , wenn sie Fördergelder beantragen wollen ."
dbe07f387f5b774b3123391a58d311283f1e27ef30986b23ca5010a2f1f080ee,verfügten,62,71,verfügen,Viele Unternehmen,0,17,N,Unternehmen,6,17,ein « zunehmend strapaziertes Finanzprofil,127,169,N,Finanzprofil,157,169,neutral,"Predicate(type='neutral', args=(Head(sentence=4, token=1), Head(sentence=4, token=19)), strength=0, verb=7)",Viele Unternehmen hätten hohe Aufwertungsgewinne verbucht und verfügten aufgrund einer « aggressiven » Wachstumsstrategie über ein « zunehmend strapaziertes Finanzprofil » .
04ffb332ee12c7d1a9a529d2b809cf401c1d9455d1c4b3d87b39bc8ed7443f45,schiesst,57,65,schießen,die Polizei,45,56,N,Polizei,49,56,Tränengas ,66,76,N,Tränengas,66,75,neutral,"Predicate(type='neutral', args=(Head(sentence=10, token=10), Head(sentence=10, token=12)), strength=0, verb=11)","Noch bleibt die Armee in den Kasernen , aber die Polizei schiesst Tränengas , Gummigeschosse , setzt Wasserwerfer ein ."
88d02b952aa472b289f44bb73839b3bdd169467861568be4d28e71ec8db47c0b,profitieren,6,17,profitieren,Mieter der kommunalen Mietverwaltung,18,54,N,Mieter,18,24,Davon,0,5,PROAV,Davon,0,5,neutral,"Predicate(type='neutral', args=(Head(sentence=5, token=2), Head(sentence=5, token=0)), strength=0, verb=1)",Davon profitieren Mieter der kommunalen Mietverwaltung .
d1e068e7fb29a537595f1a5622e62b5deb030c226329cd996c6dd3c1b9cf6c90,gewinnt,18,25,gewinnen,die ehemalige Kaderfrau Yasmine Motarjemi,26,67,N,Kaderfrau,40,49,ihren aufsehenerregenden Prozess gegen Nestlé,68,113,N,Prozess,93,100,neutral,"Predicate(type='neutral', args=(Head(sentence=4, token=6), Head(sentence=4, token=11)), strength=0, verb=3)",Zehn Jahre später gewinnt die ehemalige Kaderfrau Yasmine Motarjemi ihren aufsehenerregenden Prozess gegen Nestlé .
b6318de5d82b308f8cfc5d44c8a098ab92737f67481cfca1e65fc21202a950d0,verhindert,168,178,verhindern,Die Mahnung des späteren Literaturnobelpreisträgers Carl Spitteler zur Einhaltung der Neutra ­ lität im Ersten Weltkrieg,17,137,N,Mahnung,21,28,eine Spaltung der Schweiz,142,167,N,Spaltung,147,155,neutral,"Predicate(type='neutral', args=(Head(sentence=6, token=4), Head(sentence=6, token=21)), strength=0, verb=24)",Zur Erinnerung : Die Mahnung des späteren Literaturnobelpreisträgers Carl Spitteler zur Einhaltung der Neutra ­ lität im Ersten Weltkrieg hat eine Spaltung der Schweiz verhindert .
93ba42d373a99d9e8ec8449170a007f6b96c5eb99c4ac249ba0244c2d3105aee,zugelegt,112,120,zulegen,der Aktien-Weltindex MSCI World,8,39,N,Aktien-Weltindex,12,28,Freitag,95,102,N,Freitag,95,102,neutral,"Predicate(type='neutral', args=(Head(sentence=0, token=2), Head(sentence=0, token=14)), strength=0, verb=16)","Nachdem der Aktien-Weltindex MSCI World vor einem sich abzeichnenden Wahlsieg von Joe Biden am Freitag deutlich zugelegt hatte , stieg er am Montag um weitere rund 3 % auf ein Allzeithoch ."
9acbce70edbc6f134a32d06fca37cd2da2bb39a52aa023de994fd5ec90ae2d49,gelten,60,66,gelten,Der Ausnahmezustand,0,19,N,Ausnahmezustand,4,19,einem Grenzstreifen,40,59,N,Grenzstreifen,46,59,neutral,"Predicate(type='neutral', args=(Head(sentence=0, token=1), Head(sentence=0, token=8)), strength=0, verb=9)",Der Ausnahmezustand soll für 30 Tage in einem Grenzstreifen gelten und 183 Ortschaften betreffen .
fd6bc29b2502adba374ac80055c644483398c50f9abd85b6df5c396bcba097f7,fand,12,16,finden,Leuenberger,0,11,N,Leuenberger,0,11,die richtigen Worte,17,36,N,Worte,31,36,neutral,"Predicate(type='neutral', args=(Head(sentence=43, token=0), Head(sentence=43, token=4)), strength=0, verb=1)","Leuenberger fand die richtigen Worte , um dem Entsetzen Ausdruck zu verleihen ."
483d7b2cfa3004fac1976ac4a262f8cb86edb7f273237aa341bd643d2e70d1ad,gewinnen,30,38,gewinnen,der Weg für Donald Trump,47,71,N,Weg,51,54,Pakistans Vertrauen,7,26,N,Vertrauen,17,26,neutral,"Predicate(type='neutral', args=(Head(sentence=26, token=9), Head(sentence=26, token=3)), strength=0, verb=5)","Dazu , Pakistans Vertrauen zu gewinnen , führt der Weg für Donald Trump über Peking ."
a278856eb0666944de5cc581066d83ea23b5cdbf669392060123c50290cbe824,geborgen,136,144,bergen,Einsatzkräfte,106,119,N,Einsatzkräfte,106,119,weitere Leichen,120,135,N,Leichen,128,135,neutral,"Predicate(type='neutral', args=(Head(sentence=5, token=17), Head(sentence=5, token=19)), strength=0, verb=20)",Istanbul – Rund drei Wochen nach dem Untergang eines Migranten-Boots auf einem See in der Osttürkei haben Einsatzkräfte weitere Leichen geborgen .
ecfba3b4277e345f7dd2c5ed80db7cbff83b6dad24f74b0f1fc0414340c6235a,genoss,60,66,genießen,Solo,55,59,N,Solo,55,59,den Abend Moderatorin Dominique Rinderknecht ( 28 ) ,67,119,N,Abend,71,76,neutral,"Predicate(type='neutral', args=(Head(sentence=11, token=13), Head(sentence=11, token=16)), strength=0, verb=14)","Sein Freund ergänzt : « Ich mich auf Zeit zu zweit . » Solo genoss den Abend Moderatorin Dominique Rinderknecht ( 28 ) , die in einem Lederkleid von Gucci kam ."
e63da694c30fef4cdc25348f040719a902f8d16af4f748ae2f82bbff2153cf8e,erreichen,133,142,erreichen,die Detaillisten,20,36,N,Detaillisten,24,36,ihre Kunden,111,122,N,Kunden,116,122,neutral,"Predicate(type='neutral', args=(Head(sentence=39, token=3), Head(sentence=39, token=17)), strength=0, verb=20)","Gleichzeitig müssen die Detaillisten den digitalen mit dem konventionellen Handel in den Citys verknüpfen , um ihre Kunden besser zu erreichen ."
a5c734c33de5377a22a5741e6461a64b25ebc73ef5831f778eeede93be4bca02,gewinnt,72,79,gewinnen,Die rechtsgerichtete Partei Rassemblement National,21,71,N,Partei,42,48,so viele Sitze,88,102,N,Sitze,97,102,neutral,"Predicate(type='neutral', args=(Head(sentence=2, token=7), Head(sentence=2, token=14)), strength=0, verb=10)",Doch nicht nur sie : Die rechtsgerichtete Partei Rassemblement National gewinnt zehnmal so viele Sitze wie bisher .
46e285801c9e111d3dc66f325054142e641c20bf5140e90ca29a9fbf2ad096f8,bittet,19,25,bitten,das Paar,26,34,N,Paar,30,34,Verständnis und Respekt » für Meghans Vater,40,83,N,Verständnis,40,51,neutral,"Predicate(type='neutral', args=(Head(sentence=16, token=5), Head(sentence=16, token=8)), strength=0, verb=3)",In einem Statement bittet das Paar um « Verständnis und Respekt » für Meghans Vater .
881c405659161d219602f8f5b147c45cccc5000f7545f518a72bdba480b1e4ee,verfügen,100,108,verfügen,alle Institute,68,82,N,Institute,73,82,freie Safes,88,99,N,Safes,94,99,neutral,"Predicate(type='neutral', args=(Head(sentence=46, token=13), Head(sentence=46, token=16)), strength=0, verb=17)","Aufgrund der Angaben der Banken kann man aber davon ausgehen , dass alle Institute über freie Safes verfügen ."
37f091fe3641474c0698e4b66988ad4bb24a8e5d465247b0581317a65103d99b,benötigte,17,26,benötigen,Der moderne Mann,0,16,N,Mann,12,16,zwei Maschinen,38,52,N,Maschinen,43,52,neutral,"Predicate(type='neutral', args=(Head(sentence=6, token=2), Head(sentence=6, token=6)), strength=0, verb=3)","Der moderne Mann benötigte allerdings zwei Maschinen , um die eine zu ersetzen ."
0eae2d63b6c8f70f2c1aeffaa0722c41857f70854b363088402942d6f0b93755,sicherzustellen,113,128,sicherstellen,SCA,0,3,N,SCA,0,3,die rechtmässige Auslösung einer Zahlung,72,112,N,Auslösung,89,98,neutral,"Predicate(type='neutral', args=(Head(sentence=27, token=0), Head(sentence=27, token=14)), strength=0, verb=17)","SCA verlangt zusätzlich zu den Daten der Kreditkarte zwei Faktoren , um die rechtmässige Auslösung einer Zahlung sicherzustellen ."
c18c7a9773712472e735e7703a00f8de720a74e74ea73e68c61a28e8d1415684,sorgte,49,55,sorgen,Ein falscher Alarm in einer Postfiliale,9,48,N,Alarm,22,27,Chaos in Zürich-Altstetten,68,94,N,Chaos,68,73,neutral,"Predicate(type='neutral', args=(Head(sentence=1, token=4), Head(sentence=1, token=11)), strength=0, verb=8)",Zürich – Ein falscher Alarm in einer Postfiliale sorgte gestern für Chaos in Zürich-Altstetten .
fbaa1ccda3a0037c3a75575a4d0d6ebb3210ace17796b91c34041769b03b37e8,profitiert,101,111,profitieren,keine US-Partei,58,73,N,US-Partei,64,73,den sozialen Medien,81,100,N,Medien,94,100,neutral,"Predicate(type='neutral', args=(Head(sentence=23, token=11), Head(sentence=23, token=16)), strength=0, verb=17)","Genau das werfen die Republikaner den Firmen vor – obwohl keine US-Partei so von den sozialen Medien profitiert wie die von Donald Trump : Auch wenn die Chefs von Facebook , Google und Twitter in gesellschaftspolitischen Fragen wie Zuwanderung oder Homo-Ehe liberal sein mögen , hält sie das nicht davon ab , in grossem Stil rechte und rechtsextreme Inhalte über ihre Plattformen zu verbreiten , wenn ihnen das Geld bringt ."
aa06329a5c489fac4bf3c3f790d93e19d82b18a170cbe5d9abd3a2baba392697,verfügen,12,20,verfügen,Die Richter,0,11,N,Richter,4,11,die notwendige Expertise,39,63,N,Expertise,54,63,neutral,"Predicate(type='neutral', args=(Head(sentence=31, token=1), Head(sentence=31, token=8)), strength=0, verb=2)",Die Richter verfügen jedoch nicht über die notwendige Expertise .
